XS YS
-42349992138.71843 -68491379993.922386
-42295197337.71248 -68560562327.34143
-42240367790.11934 -68629688271.4456
-42185503579.88439 -68698757832.63952
-42130604790.8471 -68767771017.44695
-42075671506.740944 -68836727832.51035
-42020703811.19333 -68905628284.59048
-41965701787.72547 -68974472380.56602
-41910665519.75235 -69043260127.43304
-41855595090.58256 -69111991532.30466
-41800490583.41826 -69180666602.41058
-41745352081.35509 -69249285345.09673
-41690179667.38205 -69317847767.82472
-41634973424.38146 -69386353878.1716
-41579733435.12885 -69454803683.82927
-41524459782.29288 -69523197192.60419
-41469152548.43525 -69591534412.41682
-41413811816.01066 -69659815351.3014
-41358437667.36669 -69728040017.40536
-41303030184.74375 -69796208418.98898
-41247589450.274994 -69864320564.42497
-41192115545.986244 -69932376462.19803
-41136608553.79591 -70000376120.90448
-41081068555.51496 -70068319549.2518
-41025495632.846794 -70136206756.05827
-40969889867.387215 -70204037750.25253
-40914251340.624344 -70271812540.87314
-40858580133.93857 -70339531137.06819
-40802876328.602455 -70407193548.09496
-40747140005.78071 -70474799783.31941
-40691371246.5301 -70542349852.21582
-40635570131.7994 -70609843764.36638
-40579736742.42934 -70677281529.46077
-40523871159.15252 -70744663157.29578
-40467973462.59339 -70811988657.77489
-40412043733.26817 -70879258040.90785
-40356082051.5848 -70946471316.81032
-40300088497.84289 -71013628495.70341
-40244063152.23366 -71080729587.91335
-40188006094.839905 -71147774603.87099
-40131917405.635925 -71214763554.1115
-40075797164.487495 -71281696449.27391
-40019645451.1518 -71348573300.10075
-39963462345.27741 -71415394117.43759
-39907247926.40423 -71482158912.23271
-39851002273.96341 -71548867695.53668
-39794725467.2774 -71615520478.50195
-39738417585.55979 -71682117272.38246
-39682078707.91539 -71748658088.53326
-39625708913.34008 -71815142938.4101
-39569308280.72086 -71881571833.56905
-39512876888.83577 -71947944785.66609
-39456414816.353836 -72014261806.45674
-39399922141.8351 -72080522907.79567
-39343398943.730515 -72146728101.63626
-39286845300.38197 -72212877400.03027
-39230261290.022224 -72278970815.12746
-39173646990.77488 -72345008359.17516
-39117002480.65437 -72410990044.51785
-39060327837.56593 -72476915883.59692
-39003623139.30554 -72542785888.95009
-38946888463.559944 -72608600073.21115
-38890123887.906586 -72674358449.10957
-38833329489.81362 -72740061029.4701
-38776505346.63986 -72805707827.21233
-38719651535.63479 -72871298855.35042
-38662768133.93849 -72936834126.99263
-38605855218.58168 -73002313655.34099
-38548912866.48567 -73067737453.69087
-38491941154.46235 -73133105535.43068
-38434940159.21414 -73198417914.04141
-38377909957.334045 -73263674603.09628
-38320850625.30559 -73328875616.26042
-38263762239.50281 -73394020967.29042
-38206644876.19025 -73459110670.034
-38149498611.52295 -73524144738.4296
-38092323521.54645 -73589123186.50603
-38035119682.19676 -73654046028.38211
-37977887169.30036 -73718913278.2663
-37920626058.5742 -73783724950.45627
-37863336425.62568 -73848481059.33861
-37806018345.95266 -73913181619.38841
-37748671894.94344 -73977826645.16893
-37691297147.87679 -74042416151.33119
-37633894179.9219 -74106950152.61363
-37576463066.13841 -74171428663.84177
-37519003881.476425 -74235851699.92776
-37461516700.77647 -74300219275.87012
-37404001598.76952 -74364531406.7533
-37346458650.07703 -74428788107.74734
-37288887929.21088 -74492989394.10756
-37231289510.5734 -74557135281.1741
-37173663468.45744 -74621225784.37166
-37116009877.04627 -74685260919.20905
-37058328810.41366 -74749240701.2789
-37000620342.523865 -74813165146.2573
-36942884547.23164 -74877034269.90337
-36885121498.28226 -74940848088.059
-36827331269.3115 -75004606616.64847
-36769513933.84569 -75068309871.67801
-36711669565.301674 -75131957869.23557
-36653798236.98689 -75195550625.49037
-36595900022.099335 -75259088156.69264
-36537974993.72759 -75322570479.17317
-36480023224.85085 -75385997609.34305
-36422044788.33895 -75449369563.69325
-36364039756.95233 -75512686358.79433
-36306008203.34214 -75575948011.296
-36247950200.05017 -75639154537.92694
-36189865819.50894 -75702305955.49425
-36131755134.04169 -75765402280.88326
-36073618215.8624 -75828443531.05711
-36015455137.07582 -75891429723.05646
-35957265969.67751 -75954360873.99905
-35899050785.55385 -76017237001.0795
-35840809656.48205 -76080058121.56882
-35782542654.13021 -76142824252.8142
-35724249850.057335 -76205535412.23857
-35665931315.71334 -76268191617.34035
-35607587122.43911 -76330792885.693
-35549217341.46652 -76393339234.9448
-35490822043.91848 -76455830682.81845
-35432401300.808914 -76518267247.11075
-35373955183.04287 -76580648945.69223
-35315483761.41649 -76642975796.50687
-35256987106.61707 -76705247817.57175
-35198465289.223114 -76767465026.97672
-35139918379.7043 -76829627442.88403
-35081346448.42162 -76891735083.52809
-35022749565.62732 -76953787967.21503
-34964127801.465 -77015786112.32243
-34905481225.96961 -77077729537.299
-34846809909.06754 -77139618260.66425
-34788113920.57661 -77201452301.0081
-34729393330.20613 -77263231676.99066
-34670648207.55695 -77324956407.34181
-34611878622.121506 -77386626510.86096
-34553084643.28383 -77448242006.41666
-34494266340.319626 -77509802912.94629
-34435423782.39631 -77571309249.45578
-34376557038.57304 -77632761035.01923
-34317666177.80076 -77694158288.77863
-34258751268.922283 -77755501029.94354
-34199812380.6723 -77816789277.79079
-34140849581.677433 -77878023051.66406
-34081862940.456303 -77939202370.97372
-34022852525.41956 -78000327255.1964
-33963818404.869938 -78061397723.87468
-33904760647.00232 -78122413796.61687
-33845679319.903763 -78183375493.09656
-33786574491.55357 -78244282833.05243
-33727446229.823338 -78305135836.28787
-33668294602.47701 -78365934522.67068
-33609119677.17092 -78426678912.13278
-33549921521.453865 -78487369024.66989
-33490700202.76715 -78548004880.3412
-33431455788.444645 -78608586499.2691
-33372188345.712833 -78669113901.63887
-33312897941.69089 -78729587107.6983
-33253584643.390724 -78790006137.7575
-33194248517.71703 -78850371012.18854
-33134889631.467365 -78910681751.42511
-33075508051.3322 -78970938375.96228
-33016103843.894974 -79031140906.35617
-32956677075.632164 -79091289363.22365
-32897227812.91334 -79151383767.24203
-32837756122.00124 -79211424139.1488
-32778262069.05181 -79271410499.74127
-32718745720.11429 -79331342869.87633
-32659207141.131256 -79391221270.47011
-32599646397.93871 -79451045722.49773
-32540063556.266117 -79510816246.99294
-32480458681.736496 -79570532865.04788
-32420831839.86647 -79630195597.8128
-32361183096.06634 -79689804466.4957
-32301512515.640144 -79749359492.36206
-32241820163.785736 -79808860696.7346
-32182106105.59485 -79868308100.99295
-32122370406.053158 -79927701726.57333
-32062613130.040363 -79987041594.96835
-32002834342.330246 -80046327727.7266
-31943034107.59075 -80105560146.45247
-31883212490.38405 -80164738872.80582
-31823369555.166607 -80223863928.5017
-31763505366.289272 -80282935335.31001
-31703619987.997337 -80341953115.05536
-31643713484.430607 -80400917289.61662
-31583785919.623486 -80459827880.92674
-31523837357.50504 -80518684910.97246
-31463867861.899082 -80577488401.79398
-31403877496.52424 -80636238375.48471
-31343866324.99403 -80694934854.19101
-31283834410.81694 -80753577860.11188
-31223781817.396507 -80812167415.4987
-31163708608.031387 -80870703542.65494
-31103614845.915436 -80929186263.9359
-31043500594.137794 -80987615601.74843
-30983365915.68296 -81045991578.55064
-30923210873.430862 -81104314216.85167
-30863035530.15695 -81162583539.21135
-30802839948.532272 -81220799568.23996
-30742624191.12355 -81278962326.59799
-30682388320.393265 -81337071836.99585
-30622132398.69974 -81395128122.19354
-30561856488.297226 -81453131205.00049
-30501560651.335964 -81511081108.27519
-30441244949.862297 -81568977854.92502
-30380909445.818733 -81626821467.90588
-30320554201.044037 -81684611970.222
-30260179277.273308 -81742349384.92566
-30199784736.138077 -81800033735.11688
-30139370639.166378 -81857665043.94324
-30078937047.78284 -81915243334.59953
-30018484023.308777 -81972768630.32756
-29958011626.962265 -82030240954.41585
-29897519919.858242 -82087660330.19937
-29837008963.00858 -82145026781.05934
-29776478817.322178 -82202340330.4229
-29715929543.605057 -82259601001.76288
-29655361202.56044 -82316808818.59755
-29594773854.788853 -82373963804.49037
-29534167560.788197 -82431065983.0497
-29473542380.95385 -82488115377.92857
-29412898375.57875 -82545112012.82445
-29352235604.853493 -82602055911.47891
-29291554128.86642 -82658947097.67749
-29230854007.603706 -82715785595.24934
-29170135300.94946 -82772571428.06705
-29109398068.6858 -82829304620.04634
-29048642370.49296 -82885985195.14583
-28987868265.94939 -82942613177.36679
-28927075814.531822 -82999188590.75293
-28866265075.61539 -83055711459.39008
-28805436108.473717 -83112181807.406
-28744588972.278996 -83168599658.97014
-28683723726.1021 -83224965038.29332
-28622840428.912674 -83281277969.6276
-28561939139.57922 -83337538477.2659
-28501019916.86921 -83393746585.54192
-28440082819.449165 -83449902318.82974
-28379127905.88476 -83506005701.54367
-28318155234.640926 -83562056758.13799
-28257164864.081936 -83618055513.10672
-28196156852.471504 -83674001990.98335
-28135131257.972893 -83729896216.34062
-28074088138.649 -83785738213.79031
-28013027552.46246 -83841528007.98294
-27951949557.27575 -83897265623.60759
-27890854210.851273 -83952951085.39166
-27829741570.851482 -84008584418.1006
-27768611694.83895 -84064165646.53769
-27707464640.276497 -84119694795.54384
-27646300464.527267 -84175171889.9973
-27585119224.854847 -84230596954.8135
-27523920978.423355 -84285970014.94476
-27462705782.297554 -84341291095.38007
-27401473693.442936 -84396560221.14485
-27340224768.725838 -84451777417.30081
-27278959064.91354 -84506942708.94559
-27217676638.67437 -84562056121.21262
-27156377546.5778 -84617117679.27084
-27095061845.094555 -84672127408.32458
-27033729590.59671 -84727085333.61319
-26972380839.357796 -84781991480.41089
-26911015647.552914 -84836845874.02654
-26849634071.25882 -84891648539.80347
-26788236166.454037 -84946399503.11914
-26726821989.018974 -85001098789.38501
-26665391594.73601 -85055746424.04631
-26603945039.28961 -85110342432.5818
-26542482378.266426 -85164886840.50354
-26481003667.155403 -85219379673.35666
-26419508961.34789 -85273820956.71922
-26357998316.13774 -85328210716.20192
-26296471786.72142 -85382548977.44792
-26234929428.198116 -85436835766.13257
-26173371295.569836 -85491071107.96326
-26111797443.741528 -85545255028.67917
-26050207927.521175 -85599387554.05109
-25988602801.619907 -85653468709.88113
-25926982120.652115 -85707498522.00262
-25865345939.135544 -85761477016.27982
-25803694311.49143 -85815404218.60771
-25742027292.044563 -85869280154.91182
-25680344935.02344 -85923104851.14798
-25618647294.560356 -85976878333.30215
-25556934424.691505 -86030600627.39018
-25495206379.3571 -86084271759.45761
-25433463212.40148 -86137891755.57948
-25371704977.573223 -86191460641.8601
-25309931728.52525 -86244978444.43289
-25248143518.814938 -86298445189.46008
-25186340401.90423 -86351860903.13263
-25124522431.159737 -86405225611.66994
-25062689659.852875 -86458539341.31966
-25000842141.159946 -86511802118.35753
-24938979928.162266 -86565013969.08713
-24877103073.84627 -86618174919.83969
-24815211631.10363 -86671284996.97392
-24753305652.731358 -86724344226.8758
-24691385191.431923 -86777352635.95833
-24629450299.813362 -86830310250.66142
-24567501030.389397 -86883217097.45163
-24505537435.579536 -86936073202.82198
-24443559567.709198 -86988878593.29175
-24381567479.00982 -87041633295.40634
-24319561221.61897 -87094337335.73703
-24257540847.58046 -87146990740.88077
-24195506408.844463 -87199593537.46
-24133457957.26762 -87252145752.12251
-24071395544.613163 -87304647411.54115
-24009319222.551014 -87357098542.41374
-23947229042.657917 -87409499171.4628
-23885125056.41754 -87461849325.43541
-23823007315.220596 -87514149031.103
-23760875870.364944 -87566398315.26117
-23698730773.05573 -87618597204.72948
-23636572074.40547 -87670745726.35129
-23574399825.434193 -87722843906.99359
-23512214077.06953 -87774891773.54674
-23450014880.14686 -87826889352.92436
-23387802285.40939 -87878836672.06311
-23325576343.5083 -87930733757.92253
-23263337105.002846 -87982580637.48482
-23201084620.360474 -88034377337.75467
-23138818939.956944 -88086123885.75911
-23076540114.076435 -88137820308.5473
-23014248192.91167 -88189466633.19034
-22951943226.56403 -88241062886.78113
-22889625265.043663 -88292609096.43413
-22827294358.26962 -88344105289.28522
-22764950556.069942 -88395551492.49155
-22702593908.181816 -88446947733.2313
-22640224464.25165 -88498294038.70352
-22577842273.83522 -88549590436.12802
-22515447386.397766 -88600836952.74509
-22453039851.314137 -88652033615.81538
-22390619717.868877 -88703180452.61975
-22328187035.256363 -88754277490.45905
-22265741852.58091 -88805324756.65393
-22203284218.85691 -88856322278.54475
-22140814183.00892 -88907270083.49135
-22078331793.87179 -88958168198.87286
-22015837100.19081 -89009016652.0876
-21953330150.62178 -89059815470.55284
-21890810993.731163 -89110564681.70465
-21828279677.99619 -89161264312.99773
-21765736251.804974 -89211914391.90527
-21703180763.456646 -89262514945.9188
-21640613261.161457 -89313066002.5479
-21578033793.0409 -89363567589.32019
-21515442407.12784 -89414019733.78105
-21452839151.366604 -89464422463.49352
-21390224073.61314 -89514775806.03809
-21327597221.635105 -89565079789.01259
-21264958643.112 -89615334440.03197
-21202308385.635273 -89665539786.72818
-21139646496.70846 -89715695856.74998
-21076973023.747288 -89765802677.76279
-21014288014.0798 -89815860277.44852
-20951591514.94647 -89865868683.50542
-20888883573.500328 -89915827923.6479
-20826164236.807083 -89965738025.60643
-20763433551.84523 -90015599017.1273
-20700691565.50618 -90065410925.97253
-20637938324.594376 -90115173779.91966
-20575173875.827415 -90164887606.76161
-20512398265.836163 -90214552434.30653
-20449611541.164875 -90264168290.37767
-20386813748.271328 -90313735202.81317
-20324004933.526924 -90363253199.46596
-20261185143.21682 -90412722308.20355
-20198354423.540043 -90462142556.90791
-20135512820.60961 -90511513973.47533
-20072660380.45266 -90560836585.81624
-20009797149.010548 -90610110421.85506
-19946923172.139 -90659335509.53006
-19884038495.608204 -90708511876.79321
-19821143165.102947 -90757639551.61003
-19758237226.222733 -90806718561.95943
-19695320724.481888 -90855748935.83357
-19632393705.309708 -90904730701.23772
-19569456214.050552 -90953663886.19006
-19506508295.96399 -91002548518.72162
-19443549996.224895 -91051384626.87605
-19380581359.923584 -91100172238.70955
-19317602432.06593 -91148911382.29065
-19254613257.573486 -91197602085.7001
-19191613881.28361 -91246244377.03075
-19128604347.949574 -91294838284.38737
-19065584702.24069 -91343383835.88649
-19002554988.74243 -91391881059.65633
-18939515251.956566 -91440329983.83658
-18876465536.30125 -91488730636.57831
-18813405886.11117 -91537083046.04378
-18750336345.637665 -91585387240.40634
-18687256959.04883 -91633643247.85031
-18624167770.42965 -91681851096.57077
